title,author,avg_rating,genre,price,currency,cover_url,link,cluster,pca_1,pca_2
The Princess Bride,William Goldman,4.27,Family & Relationships,8.99,NAN,http://books.google.com/books/content?id=-TEhWYITfkYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/21787.The_Princess_Bride,0,0.5959280483579078,-0.6417493793090705
"The Priory of the Orange Tree (The Roots of Chaos, #1)",Samantha Shannon,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/40275288-the-priory-of-the-orange-tree,0,0.02874362978711589,-0.07456496073828037
The Prophet,Kahlil Gibran,4.23,Philosophy,8.99,NAN,http://books.google.com/books/content?id=n5BlBsFbGOQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2547.The_Prophet,0,0.45413194371521226,-0.4999532746663754
The Purpose Driven Life: What on Earth Am I Here for?,Rick Warren,3.9,Religion,8.99,NAN,http://books.google.com/books/content?id=RHewj3pyXNsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/56495.The_Purpose_Driven_Life,0,-0.7156859195870534,0.6698645886358867
"The Queen of Nothing (The Folk of the Air, #3)",Holly Black,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/26032912-the-queen-of-nothing,0,0.02874362978711589,-0.07456496073828037
"The Queen of the Damned (The Vampire Chronicles, #3)",Anne Rice,3.86,Fiction,7.9,EUR,http://books.google.com/books/content?id=-xXaKrrBY40C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/43758.The_Queen_of_the_Damned,0,-1.0104989862212965,0.6586437312870402
The Quiet Tenant,Clémence Michallon,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=LEk9EQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/61897971-the-quiet-tenant,0,0.02874362978711589,-0.07456496073828037
"The Raven Boys (The Raven Cycle, #1)",Maggie Stiefvater,4.05,Young Adult Fiction,8.99,NAN,http://books.google.com/books/content?id=dTwyEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17675462-the-raven-boys,0,-0.18395052717693386,0.1381291962257687
The Razor’s Edge,W. Somerset Maugham,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=uZ5_EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/31196.The_Razor_s_Edge,0,0.02874362978711589,-0.07456496073828037
The Reader,Bernhard Schlink,4.11,Fiction,8.89,EUR,http://books.google.com/books/content?id=2JYJicwT84cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/101299.The_Reader,0,0.014705376393396289,-0.08860321413200002
"The Reckoning (Darkest Powers, #3)",Kelley Armstrong,4.21,Young Adult Fiction,16.76,EUR,http://books.google.com/books/content?id=TAajAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6468666-the-reckoning,0,1.4740061800858781,0.6617170663469959
"The Red Pyramid (The Kane Chronicles, #1)",Rick Riordan,4.11,Juvenile Fiction,8.99,EUR,http://books.google.com/books/content?id=4zjrLRwM3mAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7090447-the-red-pyramid,0,0.02874362978711589,-0.07456496073828037
The Red Tent,Anita Diamant,4.2,Fiction,8.99,NAN,http://books.google.com/books/content?id=aMsXEYD9xPIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/4989.The_Red_Tent,0,0.3477848652331874,-0.3936061961843509
The Remains of the Day,Kazuo Ishiguro,4.14,Fiction,11.99,EUR,http://books.google.com/books/content?id=MSurBex2xcUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/28921.The_Remains_of_the_Day,0,0.5562383100807271,0.24023556259128906
The Republic,Plato,4.11,Philosophy,8.49,EUR,http://books.google.com/books/content?id=I7lhPhT3K2sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/30289.The_Republic,0,-0.041447637181482366,-0.14475622770687885
"The Restaurant at the End of the Universe (The Hitchhiker's Guide to the Galaxy, #2)",Douglas Adams,4.11,Interplanetary Voyages,8.99,NAN,http://books.google.com/books/content?id=R2TcQAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/8695.The_Restaurant_at_the_End_of_the_Universe,0,0.02874362978711589,-0.07456496073828037
"The Return of the King (The Lord of the Rings, #3)",J.R.R. Tolkien,4.51,Fiction,6.29,EUR,http://books.google.com/books/content?id=dQkFLM8_5ZEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/838729.The_Return_of_the_King,0,1.0676718345836698,-1.8715588487956925
The Rime of the Ancient Mariner,Samuel Taylor Coleridge,4.11,Unknown,8.99,NAN,http://books.google.com/books/content?id=4GNAAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/732562.The_Rime_of_the_Ancient_Mariner,0,0.02874362978711589,-0.07456496073828037
The Road,Cormac McCarthy,4.0,Fiction,11.99,EUR,http://books.google.com/books/content?id=WIKrD-GKehQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6288.The_Road,0,0.059951943831283015,0.7365219288407316
The Roommate,Kiersten Modglin,4.11,Unknown,8.99,NAN,http://books.google.com/books/content?id=F_FAzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/57040367-the-roommate,0,0.02874362978711589,-0.07456496073828037
"The Ruins of Gorlan (Ranger's Apprentice, #1)",John Flanagan,4.2,Apprentices,8.99,NAN,,https://www.goodreads.com/book/show/60400.The_Ruins_of_Gorlan,0,0.3477848652331874,-0.3936061961843509
The Runaway Bunny,Margaret Wise Brown,4.11,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=bcMHIhwauIYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/58922.The_Runaway_Bunny,0,0.02874362978711589,-0.07456496073828037
The Runaway Jury,John Grisham,3.96,Fiction,8.99,NAN,http://books.google.com/books/content?id=26FlGTg_6IQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/24192.The_Runaway_Jury,0,-0.5029917626230053,0.4571704316718391
The Ruthless Elimination of Hurry: How to Stay Emotionally Healthy and Spiritually Alive in the Chaos of the Modern World,John Mark Comer,4.11,Religion,12.84,EUR,http://books.google.com/books/content?id=WTSGDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/43982455-the-ruthless-elimination-of-hurry,0,0.5692163854453224,0.46590779491992784
The Scarlet Letter,Nathaniel Hawthorne,3.44,Fiction,8.99,NAN,http://books.google.com/books/content?id=t7DUXwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/12296.The_Scarlet_Letter,0,-2.346341122978088,2.3005197920269156
The Scarlet Pimpernel,Emmuska Orczy,4.06,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/136116.The_Scarlet_Pimpernel,0,-0.14850150101625995,0.1026801700650949
"The Scorch Trials (The Maze Runner, #2)",James Dashner,4.11,Young Adult Fiction,7.9,EUR,http://books.google.com/books/content?id=Rdwosb3edv8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7631105-the-scorch-trials,0,-0.12427333220442828,-0.22758192272982503
The Screwtape Letters,C.S. Lewis,4.27,Literary Collections,8.99,NAN,http://books.google.com/books/content?id=vkroEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/8130077-the-screwtape-letters,0,0.5959280483579078,-0.6417493793090705
"The Sea of Monsters (Percy Jackson and the Olympians, #2)",Rick Riordan,4.24,Juvenile Fiction,14.99,EUR,http://books.google.com/books/content?id=0YU2AAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/28186.The_Sea_of_Monsters,0,1.331876173499065,0.30689290279613246
The Sea of Tranquility,Katja Millay,4.34,Fiction,8.99,NAN,http://books.google.com/books/content?id=9y-8xEG80ikC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/16151178-the-sea-of-tranquility,0,0.8440712314826314,-0.8898925624337932
"The Secret (The Secret, #1)",Rhonda Byrne,3.62,"Body, Mind & Spirit",8.99,NAN,http://books.google.com/books/content?id=2sN5kscWNgEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/52529.The_Secret,0,-1.7082586520859435,1.6624373211347734
The Secret Garden,Frances Hodgson Burnett,4.17,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/2998.The_Secret_Garden,0,0.24143778675116245,-0.2872591177023263
The Secret History,Donna Tartt,4.16,Fiction,9.09,EUR,http://books.google.com/books/content?id=VO2w8m-ZAeMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/29044.The_Secret_History,0,0.22002701398420815,-0.23777183814793285
The Secret Life of Bees,Sue Monk Kidd,4.1,Fiction,8.99,NAN,http://books.google.com/books/content?id=O3PZCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/37435.The_Secret_Life_of_Bees,0,-0.006705396373561157,-0.039115934577603435
The Secret Magdalene,Ki Longfellow,4.14,Fiction,5.04,EUR,http://books.google.com/books/content?id=bWO7wgDgtqwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/514811.The_Secret_Magdalene,0,-0.4194203007827886,-0.7354230482722297
"The Selection (The Selection, #1)",Kiera Cass,4.07,Young Adult Fiction,8.99,EUR,http://books.google.com/books/content?id=HbhccC9yumAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10507293-the-selection,0,-0.11305247485558287,0.06723114390441796
The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,4.4,Fiction,8.99,NAN,http://books.google.com/books/content?id=JelhEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/32620332-the-seven-husbands-of-evelyn-hugo,0,1.056765388446681,-1.1025867193978425
The Shack: Where Tragedy Confronts Eternity,William Paul Young,3.84,Fiction,8.99,NAN,http://books.google.com/books/content?id=cp_hswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/40874325-the-shack,0,-0.9283800765511017,0.8825587455999342
"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz Zafón,4.31,Fiction,5.49,EUR,http://books.google.com/books/content?id=z9Fe2htTgdoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1232.The_Shadow_of_the_Wind,0,0.24638528422041878,-1.2748843527319582
The Shards,Bret Easton Ellis,4.11,Fiction,10.87,EUR,http://books.google.com/books/content?id=yoRrEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/60880820-the-shards,0,0.29266279358904523,0.18935420306364975
The Shell Seekers,Rosamunde Pilcher,4.13,Fiction,5.49,EUR,http://books.google.com/books/content?id=S6X9GosXssoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/37095.The_Shell_Seekers,0,-0.39169718667172404,-0.6368018818398172
"The Shining (The Shining, #1)",Stephen        King,4.28,Fiction,7.07,EUR,http://books.google.com/books/content?id=8VnJLu3AvvQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11588.The_Shining,0,0.36184260935916757,-0.9467328706291656
The Shipping News,Annie Proulx,3.83,Fiction,13.84,EUR,http://books.google.com/books/content?id=jHp8VHqgCmQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7354.The_Shipping_News,0,-0.2829738131163725,1.5988630613560129
"The Short Second Life of Bree Tanner (The Twilight Saga, #3.5)",Stephenie Meyer,4.11,Juvenile Fiction,3.99,EUR,http://books.google.com/books/content?id=-Gvz4gjjgQ8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7937462-the-short-second-life-of-bree-tanner,0,-0.6731690398988667,-0.7764776304242651
"The Silence of the Lambs  (Hannibal Lecter, #2)",Thomas  Harris,4.26,Fiction,8.5,EUR,http://books.google.com/books/content?id=1d3XWXXxnEsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/23807.The_Silence_of_the_Lambs,0,0.4916915805680076,-0.6750877947776233
The Silent Patient,Alex Michaelides,4.11,Fiction,0.99,EUR,http://books.google.com/books/content?id=a6NnDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/40097951-the-silent-patient,0,-1.0943166417104562,-1.197625232235856
The Silmarillion,J.R.R. Tolkien,4.03,Fiction,6.99,EUR,http://books.google.com/books/content?id=05Cj67qkoaoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7332.The_Silmarillion,0,-0.5356136473726746,-0.07173781932727762
"The Silver Chair (Chronicles of Narnia, #4)",C.S. Lewis,4.11,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=Mx-ln_GJaGgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/65641.The_Silver_Chair,0,0.02874362978711589,-0.07456496073828037
The Sirens of Titan,Kurt Vonnegut Jr.,4.16,Fiction,12.84,EUR,http://books.google.com/books/content?id=YuLuAn3itnAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/4982.The_Sirens_of_Titan,0,0.7464615162486951,0.2886626641165557
"The Sisterhood of the Traveling Pants (Sisterhood, #1)",Ann Brashares,3.75,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=QmhTO4zrxooC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/452306.The_Sisterhood_of_the_Traveling_Pants,0,-1.247421311997173,1.2015999810460045
"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,4.4,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=M-vOwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/9520360-the-son-of-neptune,0,1.056765388446681,-1.1025867193978425
The Song of Achilles,Madeline Miller,4.31,Fiction,8.99,NAN,http://books.google.com/books/content?id=szMU9omwV0wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/13623848-the-song-of-achilles,0,0.7377241530006066,-0.7835454839517687
The Sorrows of Young Werther,Johann Wolfgang von Goethe,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=8cJODwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/16640.The_Sorrows_of_Young_Werther,0,0.02874362978711589,-0.07456496073828037
The Sound and the Fury,William Faulkner,3.86,Fiction,8.99,NAN,http://books.google.com/books/content?id=iHx_EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10975.The_Sound_and_the_Fury,0,-0.8574820242297522,0.8116606932785849
"The Sparrow (The Sparrow, #1)",Mary Doria Russell,4.17,Fiction,8.99,EUR,http://books.google.com/books/content?id=nvxKIlcLRXEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/334176.The_Sparrow,0,0.24143778675116245,-0.2872591177023263
The Stand,Stephen        King,4.35,Fiction,13.99,EUR,http://books.google.com/books/content?id=M0DgBQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/149267.The_Stand,0,1.5814329273292878,-0.2234289189084825
The Story of Edgar Sawtelle,David Wroblewski,3.6,Fiction,11.99,EUR,http://books.google.com/books/content?id=CAxtwAyUlYQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2731276-the-story-of-edgar-sawtelle,0,-1.358009102595703,2.154482975267713
The Story of Ferdinand,Munro Leaf,4.11,Juvenile Fiction,7.6,EUR,http://books.google.com/books/content?id=YMYpDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/773951.The_Story_of_Ferdinand,0,-0.16638809238558733,-0.2696966829109842
The Story of My Life,Helen Keller,4.07,Biography & Autobiography,8.99,NAN,http://books.google.com/books/content?id=DZXCEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/821611.The_Story_of_My_Life,0,-0.11305247485558287,0.06723114390441796
The Stranger,Albert Camus,4.03,Fiction,12.14,EUR,http://books.google.com/books/content?id=7qylv1KYf0kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/49552.The_Stranger,0,0.18735640240388735,0.6512322304492867
"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,4.15,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/41637836-the-subtle-knife,0,0.17053973442981463,-0.21636106538097868
"The Summer I Turned Pretty (Summer, #1)",Jenny Han,3.96,Young Adult Fiction,8.99,EUR,http://books.google.com/books/content?id=lVZxmtJUGLgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5821978-the-summer-i-turned-pretty,0,-0.5029917626230053,0.4571704316718391
The Summoning (Darkest Powers #1),Kelley Armstrong,4.11,Young Adult Fiction,16.76,EUR,http://books.google.com/books/content?id=TAajAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2800905-the-summoning,0,1.1195159184791328,1.01620732795374
The Sun Also Rises,Ernest Hemingway,3.79,Fiction,8.99,NAN,http://books.google.com/books/content?id=zmJWEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3876.The_Sun_Also_Rises,0,-1.1056252073544743,1.0598038764033062
The Swan Lake Murders (Mary Wandwalker #4),Susan  Rowland,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=t1Zs0QEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/232101884-the-swan-lake-murders,0,0.02874362978711589,-0.07456496073828037
"The Talented Mr. Ripley (Ripley, #1)",Patricia Highsmith,3.93,Fiction,8.99,NAN,http://books.google.com/books/content?id=PAS-6ssTwD8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/2247142.The_Talented_Mr_Ripley,0,-0.6093388411050286,0.5635175101538621
"The Tales of Beedle the Bard (Hogwarts Library, #3)",J.K. Rowling,4.11,"Children'S Stories, English",8.99,NAN,http://books.google.com/books/content?id=mopINwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/3950967-the-tales-of-beedle-the-bard,0,0.02874362978711589,-0.07456496073828037
"The Talisman (The Talisman, #1)",Stephen        King,4.11,Fiction,6.99,EUR,http://books.google.com/books/content?id=6kTyY_AvjrIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/59219.The_Talisman,0,-0.2520214380872771,-0.35533002861267426
The Taming of the Shrew,William Shakespeare,3.81,Drama,8.99,NAN,http://books.google.com/books/content?id=0VBkAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/47021.The_Taming_of_the_Shrew,0,-1.034727155033125,0.9889058240819572
The Tell-Tale Heart and Other Writings,Edgar Allan Poe,4.19,Fiction,8.99,NAN,http://books.google.com/books/content?id=bEmMCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/391729.The_Tell_Tale_Heart_and_Other_Writings,0,0.31233583907251344,-0.35815717002367703
The Tempest,William Shakespeare,3.8,Drama,0.9,EUR,http://books.google.com/books/content?id=gMMFCAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/12985.The_Tempest,0,-2.20587088074572,-0.11133984930929093
The Tesseract,Alex Garland,4.11,Fiction,8.99,NAN,http://books.google.com/books/content?id=zM0O7OHxRpcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/243257.The_Tesseract,0,0.02874362978711589,-0.07456496073828037
The Things They Carried,Tim O'Brien,4.14,Fiction,8.99,NAN,http://books.google.com/books/content?id=4hFhCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/133518.The_Things_They_Carried,0,0.13509070826913758,-0.18091203922030177
The Thirteenth Tale,Diane Setterfield,3.98,Fiction,8.99,NAN,http://books.google.com/books/content?id=9s9cfPrg4z0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/40440.The_Thirteenth_Tale,0,-0.43209371030165583,0.3862723793504899
The Thorn Birds,Colleen McCullough,4.25,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/3412.The_Thorn_Birds,0,0.52502999603656,-0.5708513269877228
The Three Musketeers,Alexandre Dumas,4.1,Unknown,8.99,NAN,http://books.google.com/books/content?id=KW0YAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7190.The_Three_Musketeers,0,-0.006705396373561157,-0.039115934577603435
The Three Witches and the Master,Max Nowaz,4.11,Unknown,8.99,NAN,,https://www.goodreads.com/book/show/156150514-the-three-witches-and-the-master,0,0.02874362978711589,-0.07456496073828037
The Time Machine,H.G. Wells,3.89,Education,8.99,NAN,http://books.google.com/books/content?id=aPOKDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2493.The_Time_Machine,0,-0.7511349457477273,0.7053136147965604
The Time Traveler's Wife,Audrey Niffenegger,4.0,Fiction,8.99,NAN,http://books.google.com/books/content?id=n2RhAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/18619684-the-time-traveler-s-wife,0,-0.36119565798030645,0.31537432702914076
"The Titan’s Curse (Percy Jackson and the Olympians, #3)",Rick Riordan,4.37,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=OcyOEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/561456.The_Titan_s_Curse,0,0.9504183099646563,-0.9962396409158177
The Trial,Franz Kafka,3.94,Fiction,7.07,EUR,http://books.google.com/books/content?id=ac58euQ72lIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17690.The_Trial,0,-0.8434242801037719,0.2585340188337702
The Trigger: Hunting the Assassin Who Brought the World to War,Tim Butcher,4.11,Biography & Autobiography,8.99,NAN,http://books.google.com/books/content?id=-szbAgAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/18300212-the-trigger,0,0.02874362978711589,-0.07456496073828037
The Truth About Forever,Sarah Dessen,4.13,Young Adult Fiction,8.99,NAN,http://books.google.com/books/content?id=XKLOoEh-XvQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/51737.The_Truth_About_Forever,0,0.09964168210846372,-0.14546301305962797
The Twilight Collection,Stephenie Meyer,4.11,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=mKfDFa8r3pYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/690926.The_Twilight_Collection,0,0.02874362978711589,-0.07456496073828037
"The Two Towers (The Lord of the Rings, #2)",J.R.R. Tolkien,4.42,Young Adult Fiction,8.99,NAN,http://books.google.com/books/content?id=12e8PJ2T7sQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/222910.The_Two_Towers,0,1.1276634407680288,-1.17348477171919
"The Ultimate Hitchhiker’s Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5)",Douglas Adams,4.38,Fiction,8.99,NAN,http://books.google.com/books/content?id=Fu2VnsEW8S0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/13.The_Ultimate_Hitchhiker_s_Guide_to_the_Galaxy,0,0.9858673361253302,-1.0316886670764918
The Unbearable Lightness of Being,Milan Kundera,4.11,Fiction,10.99,EUR,http://books.google.com/books/content?id=Ufv_DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/9717.The_Unbearable_Lightness_of_Being,0,0.30950869766150896,0.20620010713611353
"The Unbecoming of Mara Dyer (Mara Dyer, #1)",Michelle Hodkin,4.09,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=ICLghxJ7k4wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11408650-the-unbecoming-of-mara-dyer,0,-0.04215442253423506,-0.0036669084169296375
"The Vampire Lestat (The Vampire Chronicles, #2)",Anne Rice,4.05,Fiction,11.13,EUR,http://books.google.com/books/content?id=4Ley0jjlZ-4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/43814.The_Vampire_Lestat,0,0.11646809544866678,0.43854781885137023
The Velveteen Rabbit,Margery Williams Bianco,4.31,Juvenile Fiction,8.99,NAN,http://books.google.com/books/content?id=tyz8AM7Dj8EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/144974.The_Velveteen_Rabbit,0,0.7377241530006066,-0.7835454839517687
The Very Hungry Caterpillar,Eric Carle,4.34,Juvenile Fiction,5.04,EUR,http://books.google.com/books/content?id=XP1EDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/4948.The_Very_Hungry_Caterpillar,0,0.2895602224307052,-1.4444035714857213
The Very Secret Society of Irregular Witches,Sangu Mandanna,4.11,Fiction,7.49,EUR,http://books.google.com/books/content?id=eu5sEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/60018635-the-very-secret-society-of-irregular-witches,0,-0.18183017111867886,-0.2851387616440758
The Virgin Suicides,Jeffrey Eugenides,3.78,Fiction,11.47,EUR,http://books.google.com/books/content?id=Pf1xhp6u-w0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10956.The_Virgin_Suicides,0,-0.7929255493509023,1.4434015867282302
