title,author,avg_rating,genre,published_year,price,currency,cover_url,link
"The Girl in the Eagle's Talons (Millennium, #7)",Karin Smirnoff,4.113022312373225,Fiction,2023-08-29,5.99,EUR,http://books.google.com/books/content?id=lXFnEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/75523433-the-girl-in-the-eagle-s-talons
The Corrections,Jonathan Franzen,4.113022312373225,Fiction,2001-09-15,12.74,EUR,http://books.google.com/books/content?id=FodGfz5li5wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3805.The_Corrections
"Glass Houses (The Morganville Vampires, #1)",Rachel Caine,4.113022312373225,Young Adult Fiction,2009-07-10,7.19,EUR,http://books.google.com/books/content?id=kw2KAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/27266.Glass_Houses
Hard-Boiled Wonderland and the End of the World,Haruki Murakami,4.113022312373225,Fiction,2011-10-10,8.99,EUR,http://books.google.com/books/content?id=3ZgKkumhAywC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World
Angle of Repose,Wallace Stegner,4.113022312373225,,1972,,,,https://www.goodreads.com/book/show/292408.Angle_of_Repose
The Marriage Portrait,Maggie O'Farrell,4.113022312373225,Fiction,2023-07-06,,,http://books.google.com/books/content?id=AnuczwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/60353768-the-marriage-portrait
The Jungle Books,Rudyard Kipling,4.113022312373225,Fiction,2017-08-08,,,http://books.google.com/books/content?id=ms0xDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/41684.The_Jungle_Books
The Namesake,Jhumpa Lahiri,4.113022312373225,Fiction,2003,,,http://books.google.com/books/content?id=Nx-vY7ac1OcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/33917.The_Namesake
"Lover Revealed (Black Dagger Brotherhood, #4)",J.R. Ward,4.113022312373225,Black Dagger Brotherhood (Fictitious characters),2011,,,http://books.google.com/books/content?id=mt7BbwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/42898.Lover_Revealed
An Abundance of Katherines,John Green,4.113022312373225,Young Adult Fiction,2008-08-14,,,http://books.google.com/books/content?id=3O40B12Q4xoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/49750.An_Abundance_of_Katherines
"The Edge of Never (The Edge of Never, #1)",J.A. Redmerski,4.113022312373225,Fiction,2014-01-02,7.49,EUR,http://books.google.com/books/content?id=_YS-AQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/16081272-the-edge-of-never
Cryptonomicon,Neal Stephenson,4.113022312373225,Fiction,2012-05-31,8.99,EUR,http://books.google.com/books/content?id=Lw-00wTgBy8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/816.Cryptonomicon
Jude the Obscure,Thomas Hardy,4.113022312373225,,2016-10-24,,,http://books.google.com/books/content?id=tU0VvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/50798.Jude_the_Obscure
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey,4.113022312373225,Business & Economics,2013-11-19,,,http://books.google.com/books/content?id=sm4TAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/36072.The_7_Habits_of_Highly_Effective_People
Geek Love,Katherine Dunn,4.113022312373225,Fiction,2014-12-04,3.49,EUR,http://books.google.com/books/content?id=efJGBQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/13872.Geek_Love
Keep It in the Family,John Marrs,4.113022312373225,Fiction,2022-10-18,,,http://books.google.com/books/content?id=dMXnzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/60109530-keep-it-in-the-family
"The Well of Ascension (Mistborn, #2)",Brandon Sanderson,4.113022312373225,Fiction,2010-04-01,9.27,EUR,http://books.google.com/books/content?id=Y-41Q9zk32kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/68429.The_Well_of_Ascension
Still Alice,Lisa Genova,4.113022312373225,Fiction,2009-12-29,,,http://books.google.com/books/content?id=dKvQ4f-Bq48C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2153405.Still_Alice
"Small Gods (Discworld, #13)",Terry Pratchett,4.113022312373225,Fiction,1993-11,,,http://books.google.com/books/content?id=hfusM7bS8PAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/34484.Small_Gods
"Mary Poppins (Mary Poppins, #1)",P.L. Travers,4.113022312373225,,1962,,,,https://www.goodreads.com/book/show/152380.Mary_Poppins
"Inara (Godfrey Davis, #3)",A.R. Merrydew,4.113022312373225,,,,,,https://www.goodreads.com/book/show/215186841-inara
I Am the Messenger,Markus Zusak,4.113022312373225,Young Adult Fiction,2015-01-01,8.99,EUR,http://books.google.com/books/content?id=v7SBBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/19057.I_Am_the_Messenger
"Into the Wild (Warriors, #1)",Erin Hunter,4.113022312373225,Juvenile Fiction,2023-04-17,5.69,EUR,http://books.google.com/books/content?id=iYqzEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/111332.Into_the_Wild
"The Restaurant at the End of the Universe (The Hitchhiker's Guide to the Galaxy, #2)",Douglas Adams,4.113022312373225,Interplanetary voyages,1994,,,http://books.google.com/books/content?id=R2TcQAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/8695.The_Restaurant_at_the_End_of_the_Universe
"A Dead and Stormy Night (Nevermore Bookshop Mysteries, #1)",Steffanie Holmes,4.113022312373225,,2019-01-19,,,http://books.google.com/books/content?id=Ix1dwQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/43594238-a-dead-and-stormy-night
"The Passage (The Passage, #1)",Justin Cronin,4.113022312373225,Good and evil,2010,,,http://books.google.com/books/content?id=QkBfvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/6690798-the-passage
"Lover Avenged (Black Dagger Brotherhood, #7)",J.R. Ward,4.113022312373225,Fiction,2009-04-28,8.44,EUR,http://books.google.com/books/content?id=fInunOcqa5kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5098079-lover-avenged
Between Shades of Gray,Ruta Sepetys,4.113022312373225,Young Adult Fiction,2011-04-07,7.99,EUR,http://books.google.com/books/content?id=-r4RVXxjSJoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7824322-between-shades-of-gray
"Winter (The Lunar Chronicles, #4)",Marissa Meyer,4.113022312373225,Juvenile Fiction,2015-11-12,9.99,EUR,http://books.google.com/books/content?id=WNVxCQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/13206900-winter
"The Poppy War (The Poppy War, #1)",R.F. Kuang,4.113022312373225,Fiction,2018-05-03,10.99,EUR,http://books.google.com/books/content?id=Vg89DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/35068705-the-poppy-war
"Mort (Discworld, #4; Death, #1)",Terry Pratchett,4.113022312373225,Fiction,2011-09-30,8.99,EUR,http://books.google.com/books/content?id=I6DDvXh19W0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/386372.Mort
The Moon Is a Harsh Mistress,Robert A. Heinlein,4.113022312373225,,2001,,,http://books.google.com/books/content?id=DzRgPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/16690.The_Moon_Is_a_Harsh_Mistress
"Haunting Adeline (Cat and Mouse, #1)",H.D. Carlton,4.113022312373225,,2021,,,,https://www.goodreads.com/book/show/58763686-haunting-adeline
"The Lies of Vampires and Slayers (Magic on Main Street, #1)",K.M. Shea,4.113022312373225,Videodiscs,2004,,,http://books.google.com/books/content?id=XoMHAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/202901080-the-lies-of-vampires-and-slayers
Chasing the Devil: The Search for Africa's Fighting Spirit,Tim Butcher,4.113022312373225,Travel,2010-09-02,14.99,EUR,http://books.google.com/books/content?id=JyOSugSth-gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7940583-chasing-the-devil
My Name Is Asher Lev,Chaim Potok,4.113022312373225,Fiction,2009-07-01,7.9,EUR,http://books.google.com/books/content?id=kYcUeOR4bdoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11507.My_Name_Is_Asher_Lev
"Fire (Graceling Realm, #2)",Kristin Cashore,4.113022312373225,Fiction,2009-09-24,5.99,EUR,http://books.google.com/books/content?id=jIkCM2HoKckC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6137154-fire
"From Blood and Ash (Blood and Ash, #1)",Jennifer L. Armentrout,4.113022312373225,Fiction,2020-03-30,8.99,EUR,http://books.google.com/books/content?id=SpXZDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/52831200-from-blood-and-ash
Dandelion Wine,Ray Bradbury,4.113022312373225,Fiction,1975,,,http://books.google.com/books/content?id=-f8OAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/50033.Dandelion_Wine
The Omnivore's Dilemma: A Natural History of Four Meals,Michael Pollan,4.113022312373225,Health & Fitness,2006-04-11,8.88,EUR,http://books.google.com/books/content?id=QZ1D4Q8uZuoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3109.The_Omnivore_s_Dilemma
Choke,Chuck Palahniuk,4.113022312373225,Fiction,2011-06-30,8.99,EUR,http://books.google.com/books/content?id=O0oakuMkZdUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/29059.Choke
The Portrait of a Lady,Henry James,4.113022312373225,,2017-03-27,,,,https://www.goodreads.com/book/show/264.The_Portrait_of_a_Lady
The White Tiger,Aravind Adiga,4.113022312373225,,2012,,,http://books.google.com/books/content?id=QNzfMgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/1768603.The_White_Tiger
Living Fearless: Exchanging the Lies of the World for the Liberating Truth of God,Jamie Winship,4.113022312373225,Religion,2022-06-14,14.43,EUR,http://books.google.com/books/content?id=ZchOEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/59317244-living-fearless
On Earth We're Briefly Gorgeous,Ocean Vuong,4.113022312373225,Fiction,2019-06-04,,,http://books.google.com/books/content?id=hKRtDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/41880609-on-earth-we-re-briefly-gorgeous
No Longer Human,Osamu Dazai,4.113022312373225,Fiction,2012-09-30,13.43,EUR,http://books.google.com/books/content?id=9jhi2bY3GkAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/194746.No_Longer_Human
Wild Swans: Three Daughters of China,Jung Chang,4.113022312373225,Biography & Autobiography,2008-06-20,,,http://books.google.com/books/content?id=0sBu1Fj4Ed0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1848.Wild_Swans
Howards End,E.M. Forster,4.113022312373225,Fiction,2013-11-27,,,http://books.google.com/books/content?id=xiFEAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/38374795-howards-end
"Finale (Hush, Hush, #4)",Becca Fitzpatrick,4.113022312373225,Juvenile Fiction,2012-10-23,,,http://books.google.com/books/content?id=cwJoKDaV6NIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/12751687-finale
"The Dark Tower (The Dark Tower, #7)",Stephen        King,4.113022312373225,Fiction,2004-09-21,,,http://books.google.com/books/content?id=Geq0uKAxZPEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5091.The_Dark_Tower
"Worm Holes (Quantum Roots, #2)",Kyle Keyes,4.113022312373225,,2017-02-12,,,http://books.google.com/books/content?id=hunnAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/34384161-worm-holes
We Have Always Lived in the Castle,Shirley Jackson,4.113022312373225,Fiction,2018-06-29,2.04,EUR,http://books.google.com/books/content?id=tW9iDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/89724.We_Have_Always_Lived_in_the_Castle
The Forgotten Garden,Kate Morton,4.113022312373225,Fiction,2010-12-07,28.67,EUR,http://books.google.com/books/content?id=T19Aqu84Ob8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3407877-the-forgotten-garden
A Room of One’s Own,Virginia Woolf,4.113022312373225,Literary Criticism,2001-11-27,9.57,EUR,http://books.google.com/books/content?id=858oEyeN1N8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/18521.A_Room_of_One_s_Own
"The Hawthorne Legacy (The Inheritance Games, #2)",Jennifer Lynn Barnes,4.113022312373225,Young Adult Fiction,2021,,,http://books.google.com/books/content?id=IOIczgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/50531218-the-hawthorne-legacy
Tender Is the Night,F. Scott Fitzgerald,4.113022312373225,,2024-03-09,,,,https://www.goodreads.com/book/show/46164.Tender_Is_the_Night
"The Hunt for Red October (Jack Ryan, #3)",Tom Clancy,4.113022312373225,Fiction,1992-04-01,7.89,EUR,http://books.google.com/books/content?id=xz2LhK79I3gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/19691.The_Hunt_for_Red_October
The Long Walk,Richard  Bachman,4.113022312373225,Fiction,2025-08-28,6.49,EUR,http://books.google.com/books/content?id=eMF9EQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/9014.The_Long_Walk
Twenty Years Later,Charlie Donlea,4.113022312373225,Fiction,2021-12-28,13.89,EUR,http://books.google.com/books/content?id=xSInEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/57645345-twenty-years-later
"The Eden Paradox (Eden Paradox, #1)",Barry Kirwan,4.113022312373225,Fiction,2019-02-04,,,http://books.google.com/books/content?id=9ER8xgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/43722869-the-eden-paradox
The Bridges of Madison County,Robert James Waller,4.113022312373225,Fiction,2001-03-15,5.99,EUR,http://books.google.com/books/content?id=eb03AQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/83674.The_Bridges_of_Madison_County
"Heretical Fishing (Heretical Fishing, #1)",Haylock Jobson,4.113022312373225,Fiction,2024-03-12,,,http://books.google.com/books/content?id=tmyj0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/208099994-heretical-fishing
Deception Point,Dan    Brown,4.113022312373225,Fiction,2019-07-30,,,http://books.google.com/books/content?id=eCWgDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/976.Deception_Point
"Linger (The Wolves of Mercy Falls, #2)",Maggie Stiefvater,4.113022312373225,Juvenile Fiction,2010,,,http://books.google.com/books/content?id=BTAhngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/6654313-linger
A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,4.113022312373225,Nature,1998,,,http://books.google.com/books/content?id=Z3uajyR0zFgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/9791.A_Walk_in_the_Woods
"The City of Ember (Book of Ember, #1)",Jeanne DuPrau,4.113022312373225,Juvenile Fiction,2009-07-15,7.99,EUR,http://books.google.com/books/content?id=BFoEqy_vxG4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/307791.The_City_of_Ember
Turtles All the Way Down,John Green,4.113022312373225,Young Adult Fiction,2017-10-10,7.99,EUR,http://books.google.com/books/content?id=-uQoDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/35504431-turtles-all-the-way-down
Pale Fire,Vladimir Nabokov,4.113022312373225,Fiction,2024-02-18,3.74,EUR,http://books.google.com/books/content?id=Cfn1EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7805.Pale_Fire
"Forrest Gump (Forrest Gump, #1)",Winston Groom,4.113022312373225,Fiction,2013-05-31,8.99,EUR,http://books.google.com/books/content?id=-zA1-8lVYP0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/186190.Forrest_Gump
The Sea of Tranquility,Katja Millay,4.113022312373225,Fiction,2013-06-04,,,http://books.google.com/books/content?id=9y-8xEG80ikC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/16151178-the-sea-of-tranquility
Survivor,Chuck Palahniuk,4.113022312373225,Fiction,2011-06-30,8.99,EUR,http://books.google.com/books/content?id=iUeui6zffaAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/36236123-survivor
Beach Read,Emily Henry,4.113022312373225,Fiction,2020-05-19,,,http://books.google.com/books/content?id=lxGuDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/52867387-beach-read
"84, Charing Cross Road",Helene Hanff,4.113022312373225,,2004,,,,https://www.goodreads.com/book/show/368916.84_Charing_Cross_Road
Exodus,Leon Uris,4.113022312373225,,1958,,,,https://www.goodreads.com/book/show/42697.Exodus
Ethan Frome,Edith Wharton,4.113022312373225,Fiction,2014-05-15,,,http://books.google.com/books/content?id=BNezAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5246.Ethan_Frome
The Sorrows of Young Werther,Johann Wolfgang von Goethe,4.113022312373225,Fiction,2018-03-02,,,http://books.google.com/books/content?id=8cJODwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/16640.The_Sorrows_of_Young_Werther
"Iron Flame (The Empyrean, #2)",Rebecca Yarros,4.113022312373225,Fiction,2025-01-21,,,,https://www.goodreads.com/book/show/90202302-iron-flame
The Very Secret Society of Irregular Witches,Sangu Mandanna,4.113022312373225,Fiction,2022-08-23,7.49,EUR,http://books.google.com/books/content?id=eu5sEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/60018635-the-very-secret-society-of-irregular-witches
Gift from the Sea,Anne Morrow Lindbergh,4.113022312373225,Literary Collections,2010-12-15,14.99,EUR,http://books.google.com/books/content?id=OwL-rJFMggQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/77295.Gift_from_the_Sea
Nausea,Jean-Paul Sartre,4.113022312373225,Fiction,2007,,,http://books.google.com/books/content?id=mxH354gAqQMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/298275.Nausea
The Fall,Albert Camus,4.113022312373225,Fiction,2013-10-31,8.99,EUR,http://books.google.com/books/content?id=UafoAQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11991.The_Fall
The Three Witches and the Master,Max Nowaz,4.113022312373225,,,,,,https://www.goodreads.com/book/show/156150514-the-three-witches-and-the-master
"A Study in Scarlet (Sherlock Holmes, #1)",Arthur Conan Doyle,4.113022312373225,Fiction,1981-08-01,,,,https://www.goodreads.com/book/show/102868.A_Study_in_Scarlet
"The Ballad of Songbirds and Snakes (The Hunger Games, #0)",Suzanne Collins,4.113022312373225,Juvenile Fiction,2025-03-21,,,http://books.google.com/books/content?id=D-1QEQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/51901147-the-ballad-of-songbirds-and-snakes
"Walking Disaster (Beautiful, #2)",Jamie McGuire,4.113022312373225,Fiction,2023-10-12,,,,https://www.goodreads.com/book/show/15745950-walking-disaster
Where the Heart Is,Billie Letts,4.113022312373225,Fiction,2001-04-15,8.49,EUR,http://books.google.com/books/content?id=9d41AQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5168.Where_the_Heart_Is
"Absalom, Absalom!",William Faulkner,4.113022312373225,Fiction,2014-11-16,,,http://books.google.com/books/content?id=TgbTBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/373755.Absalom_Absalom_
"Daughter of the Forest  (Sevenwaters, #1)",Juliet Marillier,4.113022312373225,Fiction,2010-04-01,12.73,EUR,http://books.google.com/books/content?id=i8__DJPdh_MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/13928.Daughter_of_the_Forest
"Dead as a Doornail (Sookie Stackhouse, #5)",Charlaine Harris,4.113022312373225,Fiction,2006-04-25,,,http://books.google.com/books/content?id=paONEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/170210.Dead_as_a_Doornail
"Kane & Abel (Kane & Abel, #1)",Jeffrey Archer,4.113022312373225,Young Adult Fiction,2011-12-20,9.99,EUR,http://books.google.com/books/content?id=9rkbAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/78983.Kane_Abel
The Ruthless Elimination of Hurry: How to Stay Emotionally Healthy and Spiritually Alive in the Chaos of the Modern World,John Mark Comer,4.113022312373225,Religion,2019-10-29,12.84,EUR,http://books.google.com/books/content?id=WTSGDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/43982455-the-ruthless-elimination-of-hurry
The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,4.113022312373225,Family & Relationships,2024-06-01,,,http://books.google.com/books/content?id=K1fRBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/23878688-the-5-love-languages
"The Mysterious Benedict Society (The Mysterious Benedict Society, #1)",Trenton Lee Stewart,4.113022312373225,Juvenile Fiction,2014-01-02,,,http://books.google.com/books/content?id=kI1IBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/40605329-the-mysterious-benedict-society
"The Ruins of Gorlan (Ranger's Apprentice, #1)",John Flanagan,4.113022312373225,Apprentices,2005,,,,https://www.goodreads.com/book/show/60400.The_Ruins_of_Gorlan
Thus Spoke Zarathustra,Friedrich Nietzsche,4.113022312373225,Philosophy,1974-02-28,9.49,EUR,http://books.google.com/books/content?id=a9VxKgui0mEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/51893.Thus_Spoke_Zarathustra
Revolutionary Road,Richard Yates,4.113022312373225,Fiction,2010-12-23,8.99,EUR,http://books.google.com/books/content?id=aun3KJlxUHkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/48328.Revolutionary_Road
"The Reckoning (Darkest Powers, #3)",Kelley Armstrong,4.113022312373225,Young Adult Fiction,2014-10-28,16.76,EUR,http://books.google.com/books/content?id=TAajAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6468666-the-reckoning
Heartless,Marissa Meyer,4.113022312373225,Young Adult Fiction,2016-11-08,,,http://books.google.com/books/content?id=YTM6CQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/18584855-heartless
Shakespeare's Sonnets,William Shakespeare,4.113022312373225,Literary Criticism,2007,61.43,EUR,http://books.google.com/books/content?id=a8buSTBjFyUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/42038.Shakespeare_s_Sonnets
"Specials (Uglies, #3)",Scott Westerfeld,4.113022312373225,Young Adult Fiction,2012-08-21,,,http://books.google.com/books/content?id=5nIoLgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/24765.Specials
Illusions: The Adventures of a Reluctant Messiah,Richard Bach,4.113022312373225,"Body, Mind & Spirit",2012-08-01,,,http://books.google.com/books/content?id=xi0DFLuAJGEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/29946.Illusions
Hello Beautiful,Ann Napolitano,4.113022312373225,Fiction,2023-03-14,,,http://books.google.com/books/content?id=J7Z9EAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/61771675-hello-beautiful
"The Awakening (Darkest Powers, #2)",Kelley Armstrong,4.113022312373225,Young Adult Fiction,2014-10-28,16.76,EUR,http://books.google.com/books/content?id=TAajAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5391115-the-awakening
Cold Sassy Tree,Olive Ann Burns,4.113022312373225,Fiction,2007,,,http://books.google.com/books/content?id=qgcHiec0rckC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/40389231-cold-sassy-tree
"The Millennium Trilogy (Millennium Trilogy, #1-3)",Stieg Larsson,4.113022312373225,Fiction,2010-05,,,http://books.google.com/books/content?id=r9P4RQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/7822895-the-millennium-trilogy
"The Amulet of Samarkand (Bartimaeus, #1)",Jonathan Stroud,4.113022312373225,Young Adult Fiction,2011-07-29,8.99,EUR,http://books.google.com/books/content?id=ZWnqFRhUHX4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/334123.The_Amulet_of_Samarkand
