title,author,avg_rating,genre,published_year,price,currency,cover_url,link
Dark Places,Gillian Flynn,3.94,Fiction,2009.0,8.32,EUR,http://books.google.com/books/content?id=lTBa7Sz5JmYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5886881-dark-places
A Story of Yesterday,Sergio Cobo,4.53,None,,,None,,https://www.goodreads.com/book/show/58913358-a-story-of-yesterday
"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,4.43,Juvenile Fiction,1999.0,,None,http://books.google.com/books/content?id=6CQzYAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets
"Clockwork Angel (The Infernal Devices, #1)",Cassandra Clare,4.31,Young Adult Fiction,2013.0,32.63,EUR,http://books.google.com/books/content?id=-fHTJV9mAnEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7171637-clockwork-angel
Shutter Island,Dennis Lehane,4.13,None,2010.0,,None,http://books.google.com/books/content?id=v9G2bwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/21686.Shutter_Island
"The Hobbit, or There and Back Again",J.R.R. Tolkien,4.3,Comics & Graphic Novels,2008.0,,None,http://books.google.com/books/content?id=F2xu1nZOzKoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/5907.The_Hobbit_or_There_and_Back_Again
The Girl on the Train,Paula Hawkins,3.96,Fiction,2015.0,,None,http://books.google.com/books/content?id=IUeyBgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/22557272-the-girl-on-the-train
It,Stephen        King,4.24,Fiction,2019.0,,None,http://books.google.com/books/content?id=iCWgDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/830502.It
The Metamorphosis,Franz Kafka,3.9,None,2015.0,,None,,https://www.goodreads.com/book/show/485894.The_Metamorphosis
The Secret Life of Bees,Sue Monk Kidd,4.1,Fiction,2013.0,,None,http://books.google.com/books/content?id=O3PZCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/37435.The_Secret_Life_of_Bees
"Red Dragon (Hannibal Lecter, #1)",Thomas  Harris,4.07,Fiction,2022.0,,None,http://books.google.com/books/content?id=XNp0EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/28877.Red_Dragon
Mystic River,Dennis Lehane,4.17,Fiction,2010.0,5.49,EUR,http://books.google.com/books/content?id=mWt9mPtxsGUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/21671.Mystic_River
"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,4.52,Fantasy fiction,2007.0,,None,http://books.google.com/books/content?id=pb7NAgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/186074.The_Name_of_the_Wind
The Red Tent,Anita Diamant,4.2,Fiction,1998.0,,None,http://books.google.com/books/content?id=aMsXEYD9xPIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/4989.The_Red_Tent
Never Lie,Freida McFadden,4.08,None,2023.0,,None,http://books.google.com/books/content?id=qU7xzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/62080187-never-lie
Before I Go to Sleep,S.J. Watson,3.9,Identity (Psychology),2013.0,,None,http://books.google.com/books/content?id=izKWMgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/9736930-before-i-go-to-sleep
None of This Is True,Lisa Jewell,4.08,Fiction,2023.0,10.99,EUR,http://books.google.com/books/content?id=UImSEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/62334530-none-of-this-is-true
Big Little Lies,Liane Moriarty,4.31,Fiction,2014.0,8.99,EUR,http://books.google.com/books/content?id=xOaKAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/33516773-big-little-lies
The Master and Margarita,Mikhail Bulgakov,4.28,Fiction,1995.0,,None,http://books.google.com/books/content?id=zUloAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/117833.The_Master_and_Margarita
The Paris Apartment,Lucy Foley,3.65,Fiction,2022.0,6.99,EUR,http://books.google.com/books/content?id=ByH9DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/58468990-the-paris-apartment
"The Family Upstairs (The Family Upstairs, #1)",Lisa Jewell,3.96,Fiction,2023.0,,None,http://books.google.com/books/content?id=R6TTEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/43822820-the-family-upstairs
Lock Every Door,Riley Sager,3.89,Fiction,2019.0,8.99,EUR,http://books.google.com/books/content?id=XQh1DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/41837243-lock-every-door
"The Housemaid's Secret (The Housemaid, #2)",Freida McFadden,4.18,Fiction,2025.0,,None,http://books.google.com/books/content?id=kroQ0QEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/62848145-the-housemaid-s-secret
"You (You, #1)",Caroline Kepnes,3.96,None,1909.0,,None,,https://www.goodreads.com/book/show/36430011-you
The Woman in the Window,A.J. Finn,3.94,Fiction,2018.0,6.29,EUR,http://books.google.com/books/content?id=Mg9ADwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/40389527-the-woman-in-the-window
"The Woman in Cabin 10 (Lo Blacklock, #1)",Ruth Ware,3.72,Fiction,2017.0,9.99,EUR,http://books.google.com/books/content?id=-0AzDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/28187230-the-woman-in-cabin-10
The Count of Monte Cristo,Alexandre Dumas,4.32,Fiction,1997.0,,None,http://books.google.com/books/content?id=eXRRNzjlXrkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7126.The_Count_of_Monte_Cristo
Pretty Girls,Karin Slaughter,4.01,None,2019.0,,None,,https://www.goodreads.com/book/show/25574782-pretty-girls
Home Before Dark,Riley Sager,4.05,Fiction,2020.0,10.11,EUR,http://books.google.com/books/content?id=Dda1DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/50833559-home-before-dark
"The Bone Collector (Lincoln Rhyme, #1)",Jeffery Deaver,4.2,Fiction,2009.0,5.49,EUR,http://books.google.com/books/content?id=lzrFiFmJP1gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2373.The_Bone_Collector
The Only One Left,Riley Sager,4.13,Fiction,2025.0,,None,http://books.google.com/books/content?id=6L9aEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/62703226-the-only-one-left
No Exit,Taylor  Adams,3.99,None,2019.0,,None,,https://www.goodreads.com/book/show/35522836-no-exit
Behind Closed Doors,B.A. Paris,3.97,Fiction,2016.0,,None,http://books.google.com/books/content?id=lFaTDAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/29437949-behind-closed-doors
The Couple Next Door,Shari Lapena,3.8,Fiction,2016.0,8.99,EUR,http://books.google.com/books/content?id=s744CwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/28815474-the-couple-next-door
"The Last Olympian (Percy Jackson and the Olympians, #5)",Rick Riordan,4.55,Juvenile Fiction,2009.0,,None,http://books.google.com/books/content?id=pcyOEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/4556058-the-last-olympian
Final Girls,Riley Sager,3.82,None,2024.0,,None,,https://www.goodreads.com/book/show/32796253-final-girls
"The Last Thing He Told Me (Hannah Hall, #1)",Laura Dave,3.83,Fiction,2021.0,13.84,EUR,http://books.google.com/books/content?id=3s8DEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/54981009-the-last-thing-he-told-me
Eragon (The Inheritance Cycle #1),Christopher Paolini,3.96,Young Adult Fiction,2005.0,,None,http://books.google.com/books/content?id=gabGYKgIQr8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/113436.Eragon
The Very Hungry Caterpillar,Eric Carle,4.34,Juvenile Fiction,2016.0,5.04,EUR,http://books.google.com/books/content?id=XP1EDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/4948.The_Very_Hungry_Caterpillar
Then She Was Gone,Lisa Jewell,4.04,Fiction,2018.0,,None,http://books.google.com/books/content?id=At0vDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/35297426-then-she-was-gone
A Flicker in the Dark,Stacy Willingham,3.97,None,2023.0,,None,,https://www.goodreads.com/book/show/57693172-a-flicker-in-the-dark
Looking for Alaska,John Green,3.96,Young Adult Fiction,2008.0,9.09,EUR,http://books.google.com/books/content?id=5v1NBhR1W88C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/99561.Looking_for_Alaska
"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,4.24,Juvenile Fiction,2016.0,11.46,EUR,http://books.google.com/books/content?id=6EIoDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/100915.The_Lion_the_Witch_and_the_Wardrobe
"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Roald Dahl,4.17,Accelerated readers,1973.0,,None,http://books.google.com/books/content?id=7tYWAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/6310.Charlie_and_the_Chocolate_Factory
Perfume: The Story of a Murderer,Patrick Süskind,4.04,Fiction,2015.0,8.99,EUR,http://books.google.com/books/content?id=6iRhEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/343.Perfume
Middlesex,Jeffrey Eugenides,4.04,None,2004.0,,None,http://books.google.com/books/content?id=Bzg8AAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2187.Middlesex
The Adventures of Tom Sawyer,Mark Twain,3.92,Fiction,2004.0,,None,http://books.google.com/books/content?id=t5yFTpIJYhcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/24583.The_Adventures_of_Tom_Sawyer
"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz Zafón,4.31,Fiction,2009.0,5.49,EUR,http://books.google.com/books/content?id=z9Fe2htTgdoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1232.The_Shadow_of_the_Wind
The Curious Incident of the Dog in the Night-Time,Mark Haddon,3.89,Fiction,2012.0,8.99,EUR,http://books.google.com/books/content?id=WKcaQG7csYAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time
Fight Club,Chuck Palahniuk,4.18,Fiction,2011.0,8.99,EUR,http://books.google.com/books/content?id=YgtQHP6srPAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/36236124-fight-club
"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",Mitch Albom,4.2,Biography & Autobiography,2009.0,5.49,EUR,http://books.google.com/books/content?id=ikl91bkuYpMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6900.Tuesdays_with_Morrie
"Six of Crows (Six of Crows, #1)",Leigh Bardugo,4.46,Young Adult Fiction,2015.0,9.27,EUR,http://books.google.com/books/content?id=yhIRBwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/23437156-six-of-crows
"Holes (Holes, #1)",Louis Sachar,4.01,Juvenile Fiction,2010.0,8.79,EUR,http://books.google.com/books/content?id=vlJw20OoYqUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/38709.Holes
The Unbearable Lightness of Being,Milan Kundera,4.11,Fiction,2020.0,10.99,EUR,http://books.google.com/books/content?id=Ufv_DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/9717.The_Unbearable_Lightness_of_Being
"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,4.58,Juvenile Fiction,2015.0,9.99,EUR,http://books.google.com/books/content?id=qaKkenvL29UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1.Harry_Potter_and_the_Half_Blood_Prince
The Name of the Rose,Umberto Eco,4.14,Fiction,1994.0,,None,http://books.google.com/books/content?id=fxd72t5dEPMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/119073.The_Name_of_the_Rose
On the Road,Jack Kerouac,3.61,None,1976.0,,None,,https://www.goodreads.com/book/show/70401.On_the_Road
Where the Red Fern Grows,Wilson Rawls,4.13,Juvenile Fiction,2011.0,6.06,EUR,http://books.google.com/books/content?id=BrgeEEykkP8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10365.Where_the_Red_Fern_Grows
"The Godfather (The Godfather, #1)",Mario Puzo,4.4,Fiction,2005.0,,None,http://books.google.com/books/content?id=acy0U6WyM7MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/22034.The_Godfather
In Cold Blood,Truman Capote,4.09,True Crime,2001.0,8.09,EUR,http://books.google.com/books/content?id=NGJubhmwqfoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/168642.In_Cold_Blood
The Scarlet Letter,Nathaniel Hawthorne,3.44,Fiction,1995.0,,None,http://books.google.com/books/content?id=t7DUXwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/12296.The_Scarlet_Letter
The Secret History,Donna Tartt,4.16,Fiction,2011.0,9.09,EUR,http://books.google.com/books/content?id=VO2w8m-ZAeMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/29044.The_Secret_History
"Catching Fire (The Hunger Games, #2)",Suzanne Collins,4.35,Fiction,2011.0,7.77,EUR,http://books.google.com/books/content?id=rBjcAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6148028-catching-fire
"American Gods: Tenth Anniversary (American Gods, #1)",Neil Gaiman,4.1,Fiction,2011.0,5.39,EUR,http://books.google.com/books/content?id=ryCGrxr7z98C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/30165203-american-gods
The Five People You Meet in Heaven,Mitch Albom,4.01,Fiction,2007.0,9.99,EUR,http://books.google.com/books/content?id=5sOLAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3431.The_Five_People_You_Meet_in_Heaven
The Song of Achilles,Madeline Miller,4.31,Fiction,2012.0,,None,http://books.google.com/books/content?id=szMU9omwV0wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/13623848-the-song-of-achilles
The Divine Comedy: Inferno - Purgatorio - Paradiso,Dante Alighieri,4.08,Poetry,2017.0,16.47,EUR,http://books.google.com/books/content?id=QdAmDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6656.The_Divine_Comedy
Watchmen,Alan             Moore,4.39,Comics & Graphic Novels,2005.0,,None,http://books.google.com/books/content?id=Jw5RAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/472331.Watchmen
All Quiet on the Western Front,Erich Maria Remarque,4.11,Juvenile Nonfiction,2008.0,,None,http://books.google.com/books/content?id=Ubk7YzNZGQUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/355697.All_Quiet_on_the_Western_Front
"The Cat in the Hat (Cat in the Hat, #1)",Dr. Seuss,4.19,Brothers and sisters,1957.0,,None,http://books.google.com/books/content?id=rFfhAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/233093.The_Cat_in_the_Hat
"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Terry Pratchett,4.25,Fiction,1991.0,5.69,EUR,http://books.google.com/books/content?id=HfeNEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/12067.Good_Omens
"Lonesome Dove (Lonesome Dove, #1)",Larry McMurtry,4.57,Cattle drives,1986.0,,None,http://books.google.com/books/content?id=GXYH1C_esq0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/256008.Lonesome_Dove
"The Little House Collection (Little House, #1-9)",Laura Ingalls Wilder,4.36,Juvenile Fiction,2004.0,,None,http://books.google.com/books/content?id=lDUbAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/114345.The_Little_House_Collection
"Hush, Hush (Hush, Hush, #1)",Becca Fitzpatrick,3.92,None,2018.0,,None,,https://www.goodreads.com/book/show/6339664-hush-hush
Peter Pan,J.M. Barrie,4.03,Juvenile Fiction,2001.0,,None,http://books.google.com/books/content?id=ogjljqn1R2kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/34268.Peter_Pan
"The Titan’s Curse (Percy Jackson and the Olympians, #3)",Rick Riordan,4.37,Juvenile Fiction,2007.0,,None,http://books.google.com/books/content?id=OcyOEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/561456.The_Titan_s_Curse
"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,4.42,"Animals, Mythical",2009.0,,None,http://books.google.com/books/content?id=SRFuuAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/2120932.The_Battle_of_the_Labyrinth
Love in the Time of Cholera,Gabriel García Márquez,3.94,Fiction,2014.0,,None,http://books.google.com/books/content?id=E7iFBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/9712.Love_in_the_Time_of_Cholera
