title,author,avg_rating,genre,price,currency,cover_url,link
"Beloved (Beloved Trilogy, #1)",Toni Morrison,3.98,Fiction,3.99,EUR,http://books.google.com/books/content?id=I8SCD9KZv2EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6149.Beloved
Beowulf,Beowulf Poet,3.5,Poetry,2.72,EUR,http://books.google.com/books/content?id=kC5zBwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/52357.Beowulf
"Betrayed (House of Night, #2)",P.C. Cast,4.11,Young Adult Fiction,10.83,EUR,http://books.google.com/books/content?id=_6GePgDGGK0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/676924.Betrayed
"Better Than the Movies (Better Than the Movies, #1)",Lynn Painter,4.11,Fiction,9.99,EUR,http://books.google.com/books/content?id=sxnIEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/55710822-better-than-the-movies
Between Shades of Gray,Ruta Sepetys,4.11,Young Adult Fiction,7.99,EUR,http://books.google.com/books/content?id=-r4RVXxjSJoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7824322-between-shades-of-gray
Big Little Lies,Liane Moriarty,4.31,Fiction,8.99,EUR,http://books.google.com/books/content?id=xOaKAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/33516773-big-little-lies
Black Beauty,Anna Sewell,4.0,Juvenile Fiction,3.99,EUR,http://books.google.com/books/content?id=WDXKDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3685.Black_Beauty
Bleak House,Charles Dickens,4.11,Fiction,,NAN,http://books.google.com/books/content?id=uBpaEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/31242.Bleak_House
Blindness,José Saramago,4.18,Drama,,NAN,http://books.google.com/books/content?id=9ab5g1_ghuQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/40495148-blindness
"Blood Meridian, or, the Evening Redness in the West",Cormac McCarthy,4.15,Fiction,13.15,EUR,http://books.google.com/books/content?id=s-QzccStux4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/394535.Blood_Meridian_or_the_Evening_Redness_in_the_West
"Blood Promise (Vampire Academy, #4)",Richelle Mead,4.3,Fiction,,NAN,http://books.google.com/books/content?id=fo_TXENidlUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/5996153-blood-promise
Blood River: A Journey to Africa’s Broken Heart,Tim Butcher,3.98,Travel,10.99,EUR,http://books.google.com/books/content?id=OBT3Ajh7aG4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2184798.Blood_River
"Bloodlines (Bloodlines, #1)",Richelle Mead,4.11,Literary Criticism,,NAN,http://books.google.com/books/content?id=NkVjJ7pQZboC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/8709527-bloodlines
Brave New World,Aldous Huxley,3.99,Fiction,,NAN,http://books.google.com/books/content?id=3PabEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5129.Brave_New_World
Breakfast at Tiffany’s and Three Stories,Truman Capote,3.85,Fiction,9.09,EUR,http://books.google.com/books/content?id=UwWWh1WLn9EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/251688.Breakfast_at_Tiffany_s_and_Three_Stories
Breakfast of Champions,Kurt Vonnegut Jr.,4.06,Nan,,NAN,,https://www.goodreads.com/book/show/4980.Breakfast_of_Champions
Brideshead Revisited,Evelyn Waugh,4.11,Fiction,,NAN,http://books.google.com/books/content?id=6o5cDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/30933.Brideshead_Revisited
Bridge to Terabithia,Katherine Paterson,4.06,Juvenile Fiction,,NAN,http://books.google.com/books/content?id=huL_On7RAhAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/40940121-bridge-to-terabithia
"Bridget Jones’s Diary (Bridget Jones, #1)",Helen Fielding,3.81,Fiction,15.99,EUR,http://books.google.com/books/content?id=dF4TEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/227443.Bridget_Jones_s_Diary
"Brisingr (The Inheritance Cycle, #3)",Christopher Paolini,4.11,Young Adult Fiction,,NAN,http://books.google.com/books/content?id=EZqODQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/2248573.Brisingr
Bury My Heart at Wounded Knee: An Indian History of the American West,Dee Brown,4.11,History,,NAN,http://books.google.com/books/content?id=gmcrDcOyioQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/76401.Bury_My_Heart_at_Wounded_Knee
"Call Me By Your Name (Call Me By Your Name, #1)",André Aciman,4.11,Fiction,5.46,EUR,http://books.google.com/books/content?id=ar4j52mEdLoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/36336078-call-me-by-your-name
Candide,Voltaire,3.76,Nan,,NAN,http://books.google.com/books/content?id=kzN0vgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/19380.Candide
"Cannery Row (Cannery Row, #1)",John Steinbeck,4.11,History,,NAN,http://books.google.com/books/content?id=fc4PAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/4799.Cannery_Row
"Captive in the Dark (The Dark Duet, #1)",C.J. Roberts,4.11,Nan,,NAN,,https://www.goodreads.com/book/show/12513614-captive-in-the-dark
"Caraval (Caraval, #1)",Stephanie Garber,4.11,Young Adult Fiction,9.27,EUR,http://books.google.com/books/content?id=2ywKDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/27883214-caraval
Carrie,Stephen        King,4.11,Fiction,,NAN,http://books.google.com/books/content?id=gm1_ZjzjEboC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10592.Carrie
"Carry On (Simon Snow, #1)",Rainbow Rowell,4.11,Young Adult Fiction,11.99,EUR,http://books.google.com/books/content?id=DLxtCQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/32768522-carry-on
Catch-22,Joseph Heller,3.99,Nan,,NAN,,https://www.goodreads.com/book/show/168668.Catch_22
"Catching Fire (The Hunger Games, #2)",Suzanne Collins,4.35,Fiction,7.77,EUR,http://books.google.com/books/content?id=rBjcAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6148028-catching-fire
Cat’s Cradle,Kurt Vonnegut Jr.,4.15,Nan,,NAN,,https://www.goodreads.com/book/show/135479.Cat_s_Cradle
"Champion (Legend, #3)",Marie Lu,4.11,Juvenile Fiction,,NAN,http://books.google.com/books/content?id=2EUtoAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/14290364-champion
"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Roald Dahl,4.17,Accelerated Readers,,NAN,http://books.google.com/books/content?id=7tYWAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/6310.Charlie_and_the_Chocolate_Factory
Charlotte’s Web,E.B. White,4.21,Juvenile Fiction,6.29,EUR,http://books.google.com/books/content?id=bQKCBgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/24178.Charlotte_s_Web
Chasing the Devil: The Search for Africa's Fighting Spirit,Tim Butcher,4.11,Travel,14.99,EUR,http://books.google.com/books/content?id=JyOSugSth-gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7940583-chasing-the-devil
"Chocolat (Chocolat, #1)",Joanne Harris,4.11,Nan,,NAN,http://books.google.com/books/content?id=-wIcGQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/47401.Chocolat
Choke,Chuck Palahniuk,4.11,Fiction,8.99,EUR,http://books.google.com/books/content?id=O0oakuMkZdUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/29059.Choke
"Chosen (House of Night, #3)",P.C. Cast,4.11,Juvenile Fiction,4.49,EUR,http://books.google.com/books/content?id=Gjvj7-ZfW_EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1326258.Chosen
"Cinder (The Lunar Chronicles, #1)",Marissa Meyer,4.12,Juvenile Fiction,8.99,EUR,http://books.google.com/books/content?id=AwWIIQPRkGAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/36381037-cinder
Circe,Madeline Miller,4.22,Young Adult Fiction,6.58,EUR,http://books.google.com/books/content?id=dyikEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/35959740-circe
"City of Ashes (The Mortal Instruments, #2)",Cassandra Clare,4.11,Juvenile Fiction,,NAN,http://books.google.com/books/content?id=GVPGAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1582996.City_of_Ashes
"City of Bones (The Mortal Instruments, #1)",Cassandra Clare,4.07,Juvenile Fiction,,NAN,http://books.google.com/books/content?id=gv02GL9CgdQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/256683.City_of_Bones
"City of Fallen Angels (The Mortal Instruments, #4)",Cassandra Clare,4.07,Juvenile Fiction,,NAN,http://books.google.com/books/content?id=XEouBQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6752378-city-of-fallen-angels
"City of Glass (The Mortal Instruments, #3)",Cassandra Clare,4.11,Juvenile Fiction,,NAN,http://books.google.com/books/content?id=Y_5wCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3777732-city-of-glass
City of God,Paulo Lins,4.11,Fiction,17.58,EUR,http://books.google.com/books/content?id=oYBHhzKShY4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/165662.City_of_God
"City of Heavenly Fire (The Mortal Instruments, #6)",Cassandra Clare,4.38,Nan,,NAN,,https://www.goodreads.com/book/show/8755785-city-of-heavenly-fire
"City of Lost Souls (The Mortal Instruments, #5)",Cassandra Clare,4.21,Nan,,NAN,,https://www.goodreads.com/book/show/8755776-city-of-lost-souls
Clockers,Richard Price,4.11,Fiction,,NAN,http://books.google.com/books/content?id=EyvxLArvHiAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/45794.Clockers
"Clockwork Angel (The Infernal Devices, #1)",Cassandra Clare,4.31,Young Adult Fiction,32.63,EUR,http://books.google.com/books/content?id=-fHTJV9mAnEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7171637-clockwork-angel
"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare,4.42,Young Adult Fiction,32.63,EUR,http://books.google.com/books/content?id=-fHTJV9mAnEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10025305-clockwork-prince
"Clockwork Princess (The Infernal Devices, #3)",Cassandra Clare,4.55,Young Adult Fiction,32.63,EUR,http://books.google.com/books/content?id=-fHTJV9mAnEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/18335634-clockwork-princess
Cloud Atlas,David  Mitchell,4.01,Fiction,5.49,EUR,http://books.google.com/books/content?id=SmlhCVt1t9cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/49628.Cloud_Atlas
"Club Dead (Sookie Stackhouse, #3)",Charlaine Harris,4.11,Fiction,6.99,EUR,http://books.google.com/books/content?id=cRW6EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/140082.Club_Dead
Cold Mountain,Charles Frazier,3.89,Fiction,,NAN,http://books.google.com/books/content?id=L9ve3Zz__1cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10920.Cold_Mountain
"Confessions of a Shopaholic (Shopaholic, #1)",Sophie Kinsella,4.11,Fiction,,NAN,http://books.google.com/books/content?id=TngLKtYiXhMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/9416.Confessions_of_a_Shopaholic
"Consequences (Consequences, #1)",Aleatha Romig,4.11,Nan,,NAN,http://books.google.com/books/content?id=-6QzvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/12368985-consequences
Coraline,Neil Gaiman,4.13,Nan,,NAN,http://books.google.com/books/content?id=bGFhPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/17061.Coraline
Corelli’s Mandolin,Louis de Bernières,4.11,Fiction,8.99,EUR,http://books.google.com/books/content?id=7tB8YAmy9XUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3388.Corelli_s_Mandolin
"Corrupt (Devil's Night, #1)",Penelope Douglas,4.11,Nan,,NAN,http://books.google.com/books/content?id=xos9EQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/58124274-corrupt
Cosmos,Carl Sagan,4.11,Science,8.09,EUR,http://books.google.com/books/content?id=EIqoiww1r9sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/55030.Cosmos
Crash,J.G. Ballard,4.11,Fiction,,NAN,http://books.google.com/books/content?id=y9lXAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/70241.Crash
"Crescendo (Hush, Hush, #2)",Becca Fitzpatrick,3.98,"Grey, Nora (Fictitious Character)",,NAN,,https://www.goodreads.com/book/show/7791997-crescendo
"Cress (The Lunar Chronicles, #3)",Marissa Meyer,4.11,Juvenile Fiction,8.99,EUR,http://books.google.com/books/content?id=2QlKAQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/13206828-cress
Crime and Punishment,Fyodor Dostoevsky,4.28,Fiction,,NAN,http://books.google.com/books/content?id=hlExDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7144.Crime_and_Punishment
"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,4.57,Young Adult Fiction,5.49,EUR,http://books.google.com/books/content?id=36UwCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/22299763-crooked-kingdom
"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,4.36,Juvenile Fiction,,NAN,http://books.google.com/books/content?id=7bTeIug-jFEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17167166-crown-of-midnight
"Cry, the Beloved Country",Alan Paton,4.11,Fiction,,NAN,http://books.google.com/books/content?id=YrXMCQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6150.Cry_the_Beloved_Country
Cryptonomicon,Neal Stephenson,4.11,Fiction,8.99,EUR,http://books.google.com/books/content?id=Lw-00wTgBy8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/816.Cryptonomicon
Cutting for Stone,Abraham   Verghese,4.11,Fiction,,NAN,http://books.google.com/books/content?id=j-k_WkHneT0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3591262-cutting-for-stone
Cyrano de Bergerac,Edmond Rostand,4.11,Drama,,NAN,http://books.google.com/books/content?id=4kgBDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/15638.Cyrano_de_Bergerac
Daisy Jones & The Six,Taylor Jenkins Reid,4.11,Music,,NAN,,https://www.goodreads.com/book/show/40597810-daisy-jones-the-six
Dandelion Wine,Ray Bradbury,4.11,Fiction,,NAN,http://books.google.com/books/content?id=-f8OAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/50033.Dandelion_Wine
"Dark Lover (Black Dagger Brotherhood, #1)",J.R. Ward,4.15,Fiction,8.31,EUR,http://books.google.com/books/content?id=If3o_UU9s24C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/42899.Dark_Lover
Dark Places,Gillian Flynn,3.94,Fiction,8.32,EUR,http://books.google.com/books/content?id=lTBa7Sz5JmYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5886881-dark-places
"Darkfever (Fever, #1)",Karen Marie Moning,4.11,Fiction,,NAN,http://books.google.com/books/content?id=NQQYEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/112750.Darkfever
"Darkly Dreaming Dexter (Dexter, #1)",Jeff Lindsay,4.11,Fiction,8.09,EUR,http://books.google.com/books/content?id=8OJ7ZTNXXe4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17231.Darkly_Dreaming_Dexter
"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",Laini Taylor,3.99,Fiction,,NAN,http://books.google.com/books/content?id=tvluAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/8490112-daughter-of-smoke-bone
David Copperfield,Charles Dickens,4.04,Fiction,,NAN,http://books.google.com/books/content?id=7O1ZEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/58696.David_Copperfield
"Dead Until Dark (Sookie Stackhouse, #1)",Charlaine Harris,3.97,Waitresses,,NAN,,https://www.goodreads.com/book/show/301082.Dead_Until_Dark
"Dead to the World (Sookie Stackhouse, #4)",Charlaine Harris,4.11,Fiction,8.31,EUR,http://books.google.com/books/content?id=YCBFxU5rGzAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/140077.Dead_to_the_World
Dear John,Nicholas Sparks,4.04,Fiction,3.49,EUR,http://books.google.com/books/content?id=LWuNAB3HtVgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5526.Dear_John
Death of a Salesman,Arthur Miller,4.11,Foreign Language Study,5.99,EUR,http://books.google.com/books/content?id=vyn_DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/12898.Death_of_a_Salesman
"Death on the Nile (Hercule Poirot, #18)",Agatha Christie,4.11,Fiction,5.49,EUR,http://books.google.com/books/content?id=tnX464mjjbgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/131359.Death_on_the_Nile
Deception Point,Dan    Brown,4.11,Fiction,,NAN,http://books.google.com/books/content?id=eCWgDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/976.Deception_Point
"Delirium (Delirium, #1)",Lauren Oliver,3.95,Alcoholic Psychoses,,NAN,http://books.google.com/books/content?id=ziZG4K--2rUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11614718-delirium
Demian: Die Geschichte von Emil Sinclairs Jugend,Hermann Hesse,4.11,Biography & Autobiography,7.49,EUR,http://books.google.com/books/content?id=pSFZEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/24861.Demian
Different Seasons,Stephen        King,4.36,Fiction,,NAN,http://books.google.com/books/content?id=Hs3NCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/39662.Different_Seasons
