title,author,avg_rating,genre,published_year,price,currency,cover_url,link,published_year,genre,cover_url
"The Millennium Trilogy (Millennium Trilogy, #1-3)",Stieg Larsson,,Unknown,,8.99,,,https://www.goodreads.com/book/show/7822895-the-millennium-trilogy,2010-05,Fiction,http://books.google.com/books/content?id=r9P4RQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"The Amulet of Samarkand (Bartimaeus, #1)",Jonathan Stroud,,Unknown,,8.99,,,https://www.goodreads.com/book/show/334123.The_Amulet_of_Samarkand,2011-07-29,Young Adult Fiction,http://books.google.com/books/content?id=ZWnqFRhUHX4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Definitely Dead (Sookie Stackhouse, #6)",Charlaine Harris,,Unknown,,8.99,,,https://www.goodreads.com/book/show/140079.Definitely_Dead,2009-07-30,Fiction,http://books.google.com/books/content?id=EDHRRfezSNsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Breaking Dawn (The Twilight Saga, #4)",Stephenie Meyer,,Unknown,,8.99,,,https://www.goodreads.com/book/show/1162543.Breaking_Dawn,2013,,
The Hotel New Hampshire,John Irving,,Unknown,,8.99,,,https://www.goodreads.com/book/show/11768.The_Hotel_New_Hampshire,2018-10-25,Fiction,http://books.google.com/books/content?id=EIBxDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Fountainhead,Ayn Rand,,Unknown,,8.99,,,https://www.goodreads.com/book/show/2122.The_Fountainhead,1968,Fiction,http://books.google.com/books/content?id=Go9kAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Brief Wondrous Life of Oscar Wao,Junot Díaz,,Unknown,,8.99,,,https://www.goodreads.com/book/show/297673.The_Brief_Wondrous_Life_of_Oscar_Wao,2008-09-04,Fiction,http://books.google.com/books/content?id=qW3n_pZqKycC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Reflected in You (Crossfire, #2)",Sylvia Day,,Unknown,,8.99,,,https://www.goodreads.com/book/show/13596809-reflected-in-you,2012-10-23,Fiction,http://books.google.com/books/content?id=sZCNEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Guilty Pleasures (Anita Blake, Vampire Hunter, #1)",Laurell K. Hamilton,,Unknown,,8.99,,,https://www.goodreads.com/book/show/30281.Guilty_Pleasures,2002-09-24,Fiction,http://books.google.com/books/content?id=-vQf-PtZq90C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Gargoyle,Andrew  Davidson,,Unknown,,8.99,,,https://www.goodreads.com/book/show/2595138-the-gargoyle,2008-11-20,Fiction,http://books.google.com/books/content?id=HK7_8IrOrA0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Gabriel's Inferno (Gabriel's Inferno, #1)",Sylvain Reynard,,Unknown,,8.99,,,https://www.goodreads.com/book/show/10140661-gabriel-s-inferno,2012-07-31,Fiction,http://books.google.com/books/content?id=CbLOuqfEdHcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"The Sparrow (The Sparrow, #1)",Mary Doria Russell,,Unknown,,8.99,,,https://www.goodreads.com/book/show/334176.The_Sparrow,2010-02-23,Fiction,http://books.google.com/books/content?id=nvxKIlcLRXEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Hatchet (Brian's Saga, #1)",Gary Paulsen,,Unknown,,8.99,,,https://www.goodreads.com/book/show/50.Hatchet,1987,,
"The Golden Lily (Bloodlines, #2)",Richelle Mead,,Unknown,,8.99,,,https://www.goodreads.com/book/show/8709523-the-golden-lily,2012-06-12,Young Adult Fiction,http://books.google.com/books/content?id=b1AHYn4ocpkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Dreamfever (Fever, #4)",Karen Marie Moning,,Unknown,,8.99,,,https://www.goodreads.com/book/show/6050298-dreamfever,2025-11-11,Fiction,http://books.google.com/books/content?id=lSlIEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Immortal Life of Henrietta Lacks,Rebecca Skloot,,Unknown,,8.99,,,https://www.goodreads.com/book/show/6493208-the-immortal-life-of-henrietta-lacks,2019-03-07,Biography & Autobiography,http://books.google.com/books/content?id=tzlqDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Crank (Crank, #1)",Ellen Hopkins,,Unknown,,8.99,,,https://www.goodreads.com/book/show/270730.Crank,1993,Artists' books,
A Connecticut Yankee in King Arthur's Court,Mark Twain,,Unknown,,8.99,,,https://www.goodreads.com/book/show/162898.A_Connecticut_Yankee_in_King_Arthur_s_Court,2012-04-10,Fiction,http://books.google.com/books/content?id=tSPDAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Pact,Jodi Picoult,,Unknown,,8.99,,,https://www.goodreads.com/book/show/10916.The_Pact,2009-10-06,Fiction,http://books.google.com/books/content?id=TmRmk64eP-EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
A Million Little Pieces,James Frey,,Unknown,,8.99,,,https://www.goodreads.com/book/show/1241.A_Million_Little_Pieces,2009-02-05,Biography & Autobiography,http://books.google.com/books/content?id=EUz0K3XOZjUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Naked Lunch: The Restored Text,William S. Burroughs,,Unknown,,8.99,,,https://www.goodreads.com/book/show/7437.Naked_Lunch,2007-12-01,Fiction,http://books.google.com/books/content?id=MlvMaAKiobgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
A Moveable Feast,Ernest Hemingway,,Unknown,,8.99,,,https://www.goodreads.com/book/show/4631.A_Moveable_Feast,2021-08-31,Biography & Autobiography,http://books.google.com/books/content?id=BmBBEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Opal (Lux, #3)",Jennifer L. Armentrout,,Unknown,,8.99,,,https://www.goodreads.com/book/show/13362536-opal,2015-07-01,,http://books.google.com/books/content?id=oKMRswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Burned (House of Night, #7)",P.C. Cast,,Unknown,,8.99,,,https://www.goodreads.com/book/show/6917952-burned,2010-04-27,Juvenile Fiction,http://books.google.com/books/content?id=MUbTdPqcutwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
We,Yevgeny Zamyatin,,Unknown,,8.99,,,https://www.goodreads.com/book/show/76171.We,2020-11-11,,http://books.google.com/books/content?id=al0KzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Communist Manifesto,Karl Marx,,Unknown,,8.99,,,https://www.goodreads.com/book/show/30474.The_Communist_Manifesto,2023-10-01,Young Adult Nonfiction,http://books.google.com/books/content?id=yLHkDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Runaway Jury,John Grisham,,Unknown,,8.99,,,https://www.goodreads.com/book/show/24192.The_Runaway_Jury,1996,Fiction,http://books.google.com/books/content?id=26FlGTg_6IQC&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Redwall (Redwall, #1)",Brian Jacques,,Unknown,,8.99,,,https://www.goodreads.com/book/show/7996.Redwall,1986,Juvenile Fiction,http://books.google.com/books/content?id=wwFULZMqUg0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Onyx (Lux, #2)",Jennifer L. Armentrout,,Unknown,,8.99,,,https://www.goodreads.com/book/show/13047090-onyx,2012-08-14,Juvenile Fiction,http://books.google.com/books/content?id=2dWCAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Eclipse (The Twilight Saga, #3)",Stephenie Meyer,,Unknown,,8.99,,,https://www.goodreads.com/book/show/428263.Eclipse,2010,,http://books.google.com/books/content?id=9hjPQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"The Winds of War (The Henry Family, #1)",Herman Wouk,,Unknown,,8.99,,,https://www.goodreads.com/book/show/21484.The_Winds_of_War,2007,Biography & Autobiography,http://books.google.com/books/content?id=dn33zJ6R7hcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Story of Edgar Sawtelle,David Wroblewski,,Unknown,,8.99,,,https://www.goodreads.com/book/show/2731276-the-story-of-edgar-sawtelle,2009-10-13,Fiction,http://books.google.com/books/content?id=CAxtwAyUlYQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"The Priory of the Orange Tree (The Roots of Chaos, #1)",Samantha Shannon,,Unknown,,8.99,,,https://www.goodreads.com/book/show/40275288-the-priory-of-the-orange-tree,2023-02-28,,
Christy,Catherine Marshall,,Unknown,,8.99,,,https://www.goodreads.com/book/show/35879889-christy,2005,,http://books.google.com/books/content?id=wGP_kQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Dispossessed: An Ambiguous Utopia,Ursula K. Le Guin,,Unknown,,8.99,,,https://www.goodreads.com/book/show/13651.The_Dispossessed,1974,Fiction,http://books.google.com/books/content?id=qkwhAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Journey to the End of the Night,Louis-Ferdinand Céline,,Unknown,,8.99,,,https://www.goodreads.com/book/show/12395.Journey_to_the_End_of_the_Night,2014-02-14,Fiction,http://books.google.com/books/content?id=jd7EAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Complete Persepolis,Marjane Satrapi,,Unknown,,8.99,,,https://www.goodreads.com/book/show/991197.The_Complete_Persepolis,2007-10-30,Biography & Autobiography,http://books.google.com/books/content?id=-zMmAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"From Dead to Worse (Sookie Stackhouse, #8)",Charlaine Harris,,Unknown,,8.99,,,https://www.goodreads.com/book/show/2233407.From_Dead_to_Worse,2008-05-06,Fiction,http://books.google.com/books/content?id=zGppbLsKZZIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Beach Music,Pat Conroy,,Unknown,,8.99,,,https://www.goodreads.com/book/show/16729.Beach_Music,2012-08-31,Fiction,http://books.google.com/books/content?id=IznJD-d7wPUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Pandemonium (Delirium, #2)",Lauren Oliver,,Unknown,,8.99,,,https://www.goodreads.com/book/show/9593911-pandemonium,2015-10-08,Fiction,http://books.google.com/books/content?id=xHuUCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"All Together Dead (Sookie Stackhouse, #7)",Charlaine Harris,,Unknown,,8.99,,,https://www.goodreads.com/book/show/140075.All_Together_Dead,2008-03-25,Fiction,http://books.google.com/books/content?id=Y9uJUlGwJIUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"New Moon (The Twilight Saga, #2)",Stephenie Meyer,,Unknown,,8.99,,,https://www.goodreads.com/book/show/49041.New_Moon,2014-09-22,Science,http://books.google.com/books/content?id=Y8mKBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"The Cheat Code (Wisdom Revolution, #3)",Misba,,Unknown,,8.99,,,https://www.goodreads.com/book/show/60743324-the-cheat-code,2023-05-26,Fiction,http://books.google.com/books/content?id=GPbAEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Animal Farm / 1984,George Orwell,,Unknown,,8.99,,,https://www.goodreads.com/book/show/5472.Animal_Farm_1984,2023-03-12,Fiction,http://books.google.com/books/content?id=lKHIEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Pink Cadillac,Rebecca Harlem,,Unknown,,8.99,,,https://www.goodreads.com/book/show/217217019-the-pink-cadillac,2024-09-13,Fiction,http://books.google.com/books/content?id=uzYfEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Becoming,Michelle Obama,,Unknown,,8.99,,,https://www.goodreads.com/book/show/38746485-becoming,2019-08-13,Biography & Autobiography,http://books.google.com/books/content?id=rMGoDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Night World, No. 1 (Night World, #1-3)",L.J. Smith,,Unknown,,8.99,,,https://www.goodreads.com/book/show/3099787-night-world-no-1,2008-06-03,Young Adult Fiction,http://books.google.com/books/content?id=FaovgJjD1AIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Travels with Charley: In Search of America,John Steinbeck,,Unknown,,8.99,,,https://www.goodreads.com/book/show/5306.Travels_with_Charley,2001-03-01,Travel,http://books.google.com/books/content?id=mqKGH9vGfx4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Bhagavad Gita,Krishna-Dwaipayana Vyasa,,Unknown,,8.99,,,https://www.goodreads.com/book/show/99944.The_Bhagavad_Gita,2019-12-28,Religion,http://books.google.com/books/content?id=0VUUzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Lover Mine (Black Dagger Brotherhood, #8)",J.R. Ward,,Unknown,,8.99,,,https://www.goodreads.com/book/show/7046495-lover-mine,2010-04-27,Fiction,http://books.google.com/books/content?id=HPYLoLgJVKwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Tai-Pan (Asian Saga, #2)",James Clavell,,Unknown,,8.99,,,https://www.goodreads.com/book/show/42933.Tai_Pan,1977-10,Fiction,http://books.google.com/books/content?id=OpdWswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
How Green Was My Valley,Richard Llewellyn,,Unknown,,8.99,,,https://www.goodreads.com/book/show/40496.How_Green_Was_My_Valley,2001-06-28,Fiction,http://books.google.com/books/content?id=p_ZU6j0S6noC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Bonfire of the Vanities,Tom Wolfe,,Unknown,,8.99,,,https://www.goodreads.com/book/show/2666.The_Bonfire_of_the_Vanities,2018-06-21,Fiction,http://books.google.com/books/content?id=JDteDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"One Foot in the Grave (Night Huntress, #2)",Jeaniene Frost,,Unknown,,8.99,,,https://www.goodreads.com/book/show/2168860.One_Foot_in_the_Grave,2010-12-30,Fiction,http://books.google.com/books/content?id=0ScNYGzqcToC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Childhood’s End,Arthur C. Clarke,,Unknown,,8.99,,,https://www.goodreads.com/book/show/414999.Childhood_s_End,1954,Human-alien encounters,
Sometimes a Great Notion,Ken Kesey,,Unknown,,8.99,,,https://www.goodreads.com/book/show/529626.Sometimes_a_Great_Notion,1976,Oregon,http://books.google.com/books/content?id=g4C5CeVVwn8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Easy (Contours of the Heart, #1)",Tammara Webber,,Unknown,,8.99,,,https://www.goodreads.com/book/show/16056408-easy,2012-05-25,Fiction,http://books.google.com/books/content?id=tELHEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Still Life with Woodpecker,Tom Robbins,,Unknown,,8.99,,,https://www.goodreads.com/book/show/9566.Still_Life_with_Woodpecker,2003-06-17,Fiction,http://books.google.com/books/content?id=O-Z1-eAQzPIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Lady Midnight (The Dark Artifices, #1)",Cassandra Clare,,Unknown,,8.99,,,https://www.goodreads.com/book/show/25494343-lady-midnight,2020-05-26,Young Adult Fiction,http://books.google.com/books/content?id=ihnjDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Beauty: A Retelling of the Story of Beauty and the Beast,Robin McKinley,,Unknown,,8.99,,,https://www.goodreads.com/book/show/41424.Beauty,2011-08-31,Young Adult Fiction,http://books.google.com/books/content?id=o7O_7PAEgOIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Marked by Magic (Tracking Trouble #1),Lindsay Buroker,,Unknown,,8.99,,,https://www.goodreads.com/book/show/201272400-marked-by-magic,2023-11-09,,http://books.google.com/books/content?id=aGhI0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Rime of the Ancient Mariner,Samuel Taylor Coleridge,,Unknown,,8.99,,,https://www.goodreads.com/book/show/732562.The_Rime_of_the_Ancient_Mariner,1907,,http://books.google.com/books/content?id=4GNAAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
On the Beach,Nevil Shute,,Unknown,,8.99,,,https://www.goodreads.com/book/show/38180.On_the_Beach,1977,Nuclear warfare,
"Dead and Gone (Sookie Stackhouse, #9)",Charlaine Harris,,Unknown,,8.99,,,https://www.goodreads.com/book/show/5161066-dead-and-gone,2009,Paranormal romance stories,
Playing Ball: Life Lessons from My Journey to the Super Bowl and Beyond,Vernon Davis,,Unknown,,8.99,,,https://www.goodreads.com/book/show/202470606-playing-ball,2025-08-26,Biography & Autobiography,http://books.google.com/books/content?id=2sczEQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Vicious (Villains, #1)",V.E. Schwab,,Unknown,,8.99,,,https://www.goodreads.com/book/show/40874032-vicious,2025,,
The Poetry of Robert Frost,Robert Frost,,Unknown,,8.99,,,https://www.goodreads.com/book/show/95819.The_Poetry_of_Robert_Frost,1971,Poetry,http://books.google.com/books/content?id=TK1aAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Lucky One,Nicholas Sparks,,Unknown,,8.99,,,https://www.goodreads.com/book/show/3063499-the-lucky-one,2008,Man-woman relationships,http://books.google.com/books/content?id=TRm_jgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Unlock Your Deliverance: Keys to Freedom From Demonic Oppression,Kathryn Krick,,Unknown,,8.99,,,https://www.goodreads.com/book/show/216151199-unlock-your-deliverance,2025-03-04,Religion,http://books.google.com/books/content?id=bZRDEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Maltese Falcon,Dashiell Hammett,,Unknown,,8.99,,,https://www.goodreads.com/book/show/29999.The_Maltese_Falcon,2022-08-10,Fiction,http://books.google.com/books/content?id=T7OBEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Great Divorce,C.S. Lewis,,Unknown,,8.99,,,https://www.goodreads.com/book/show/25845273-the-great-divorce,2022-08-16,Religion,http://books.google.com/books/content?id=fJaCEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"The Summer I Turned Pretty (Summer, #1)",Jenny Han,,Unknown,,8.99,,,https://www.goodreads.com/book/show/5821978-the-summer-i-turned-pretty,2010-06-03,Young Adult Fiction,http://books.google.com/books/content?id=lVZxmtJUGLgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Piranesi,Susanna Clarke,,Unknown,,8.99,,,https://www.goodreads.com/book/show/50202953-piranesi,2020,Fiction,http://books.google.com/books/content?id=1bMyEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Giovanni’s Room,James Baldwin,,Unknown,,8.99,,,https://www.goodreads.com/book/show/38462.Giovanni_s_Room,2024-06-18,Fiction,http://books.google.com/books/content?id=_fT-EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Everything, Everything",Nicola Yoon,,Unknown,,8.99,,,https://www.goodreads.com/book/show/18692431-everything-everything,2015-09-03,Young Adult Fiction,http://books.google.com/books/content?id=DNnvCAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"The Wedding (The Notebook, #2)",Nicholas Sparks,,Unknown,,8.99,,,https://www.goodreads.com/book/show/3466.The_Wedding,2013-04-18,Fiction,http://books.google.com/books/content?id=M9tARpafXOIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Helter Skelter: The True Story of the Manson Murders,Vincent Bugliosi,,Unknown,,8.99,,,https://www.goodreads.com/book/show/105992.Helter_Skelter,2001-12-04,Biography & Autobiography,http://books.google.com/books/content?id=Fiyw_LeL51MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
This Lullaby,Sarah Dessen,,Unknown,,8.99,,,https://www.goodreads.com/book/show/22205.This_Lullaby,2011-08-04,Juvenile Fiction,http://books.google.com/books/content?id=u5za98DheW8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Roll of Thunder, Hear My Cry (Logans, #4)",Mildred D. Taylor,,Unknown,,8.99,,,https://www.goodreads.com/book/show/310459.Roll_of_Thunder_Hear_My_Cry,2004-04-12,Juvenile Fiction,http://books.google.com/books/content?id=RBrPIGBMWcIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Thoughtless (Thoughtless, #1)",S.C. Stephens,,Unknown,,8.99,,,https://www.goodreads.com/book/show/13517535-thoughtless,2015-02-16,Fiction,http://books.google.com/books/content?id=60joBAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The House of Mirth,Edith Wharton,,Unknown,,8.99,,,https://www.goodreads.com/book/show/17728.The_House_of_Mirth,2002,Fiction,http://books.google.com/books/content?id=zyoaYXRcFdgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Every Day (Every Day, #1)",David Levithan,,Unknown,,8.99,,,https://www.goodreads.com/book/show/13262783-every-day,2012,Religion,http://books.google.com/books/content?id=Uqqf9HA5BG8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"All the Pretty Horses (The Border Trilogy, #1)",Cormac McCarthy,,Unknown,,8.99,,,https://www.goodreads.com/book/show/469571.All_the_Pretty_Horses,2010-08-11,Fiction,http://books.google.com/books/content?id=AbBKZvRo5S8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Passion (Fallen, #3)",Lauren Kate,,Unknown,,8.99,,,https://www.goodreads.com/book/show/9369720-passion,2013-12-10,Young Adult Fiction,http://books.google.com/books/content?id=IYApAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Wizard and Glass (The Dark Tower, #4)",Stephen        King,,Unknown,,8.99,,,https://www.goodreads.com/book/show/5096.Wizard_and_Glass,2016,Adventure stories,http://books.google.com/books/content?id=agYODAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Disgrace,J.M. Coetzee,,Unknown,,8.99,,,https://www.goodreads.com/book/show/6192.Disgrace,1999,Fiction,http://books.google.com/books/content?id=fvdjAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Safe Haven,Nicholas Sparks,,Unknown,,8.99,,,https://www.goodreads.com/book/show/40603730-safe-haven,2010-09-02,Fiction,http://books.google.com/books/content?id=xlC-rs_aJ9UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Will Grayson, Will Grayson",John Green,,Unknown,,8.99,,,https://www.goodreads.com/book/show/6567017-will-grayson-will-grayson,2012-05-31,Juvenile Fiction,http://books.google.com/books/content?id=HHDAs8tS4sUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"The Drawing of the Three (The Dark Tower, #2)",Stephen        King,,Unknown,,8.99,,,https://www.goodreads.com/book/show/5094.The_Drawing_of_the_Three,1990,,
"One Dark Window (The Shepherd King, #1)",Rachel Gillig,,Unknown,,8.99,,,https://www.goodreads.com/book/show/58340706-one-dark-window,2024-06-28,Fiction,http://books.google.com/books/content?id=JlTgEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
White Noise,Don DeLillo,,Unknown,,8.99,,,https://www.goodreads.com/book/show/28251250-white-noise,1999-06-01,Fiction,http://books.google.com/books/content?id=rKFyI6Jy0OkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Wings (Wings, #1)",Aprilynne Pike,,Unknown,,8.99,,,https://www.goodreads.com/book/show/5056084-wings,2013,,
"Legendborn (The Legendborn Cycle, #1)",Tracy Deonn,,Unknown,,8.99,,,https://www.goodreads.com/book/show/50892338-legendborn,2022-02,Young Adult Fiction,http://books.google.com/books/content?id=UaNvEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Heartstopper: Volume Three (Heartstopper, #3)",Alice Oseman,,Unknown,,8.99,,,https://www.goodreads.com/book/show/43449920-heartstopper,2022-08-30,Young Adult Fiction,http://books.google.com/books/content?id=uNBxEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Faefever (Fever, #3)",Karen Marie Moning,,Unknown,,8.99,,,https://www.goodreads.com/book/show/2702704-faefever,2025-02-25,Fiction,http://books.google.com/books/content?id=-YAfEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"A Cursed Son (Remnants of the Fallen Kingdom, #1)",Day Leitao,,Unknown,,8.99,,,https://www.goodreads.com/book/show/203805180-a-cursed-son,2024-03-06,Fiction,http://books.google.com/books/content?id=NFeO0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
I'm Glad You're Dead: Preternatural Chronicles Book 1,Hunter Blain,,Unknown,,8.99,,,https://www.goodreads.com/book/show/197891975-i-m-glad-you-re-dead,2019-03-08,,http://books.google.com/books/content?id=MsB5zgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"The Awakening / The Struggle (The Vampire Diaries, #1-2)",L.J. Smith,,Unknown,,8.99,,,https://www.goodreads.com/book/show/395871.The_Awakening_The_Struggle,,,
"Bitten (Otherworld, #1)",Kelley Armstrong,,Unknown,,8.99,,,https://www.goodreads.com/book/show/11918.Bitten,2011-05-25,Fiction,http://books.google.com/books/content?id=SQNuAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Story of Ferdinand,Munro Leaf,,Unknown,,8.99,,,https://www.goodreads.com/book/show/773951.The_Story_of_Ferdinand,1977-06-30,Juvenile Fiction,http://books.google.com/books/content?id=YMYpDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Waves,Virginia Woolf,,Unknown,,8.99,,,https://www.goodreads.com/book/show/46114.The_Waves,2000,Fiction,http://books.google.com/books/content?id=G708Q0sSPjwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Tempest,William Shakespeare,,Unknown,,8.99,,,https://www.goodreads.com/book/show/12985.The_Tempest,2005-10,Drama,http://books.google.com/books/content?id=gMMFCAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Suzanne's Diary for Nicholas,James  Patterson,,Unknown,,8.99,,,https://www.goodreads.com/book/show/7494.Suzanne_s_Diary_for_Nicholas,2002-08-01,Fiction,http://books.google.com/books/content?id=Th-cPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Client,John Grisham,,Unknown,,8.99,,,https://www.goodreads.com/book/show/5359.The_Client,2010-04-21,Fiction,http://books.google.com/books/content?id=VltAJKJ2mboC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Tiger's Curse (The Tiger Saga, #1)",Colleen Houck,,Unknown,,8.99,,,https://www.goodreads.com/book/show/9284655-tiger-s-curse,2011-06-09,Juvenile Fiction,http://books.google.com/books/content?id=nL8rgvK_LpAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Silas Marner,George Eliot,,Unknown,,8.99,,,https://www.goodreads.com/book/show/54539.Silas_Marner,1861,,http://books.google.com/books/content?id=KTlMAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Dead Witch Walking (The Hollows, #1)",Kim Harrison,,Unknown,,8.99,,,https://www.goodreads.com/book/show/30264.Dead_Witch_Walking,2009-01-08,Fiction,http://books.google.com/books/content?id=TJXrHSdQHzMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
